Ticker,Company,Tweet,RoundDate,RoundTime,ID,Open,Close,PctChange
FB,facebook,"rt @oann: one america news has just launched a live 24/7, 365 days a year, uninterrupted cable feed on facebook, and it's only $4.99 per mo...",12/9/19,9:30,1203150000000000000,200.6499939,201.3399963,0.34%
FB,facebook,nice meeting with mark zuckerberg of @facebook in the oval office today. https://t.co/k5ofqrefoc https://t.co/jnt93f2bsg,9/20/19,9:30,1174840000000000000,190.6600037,189.9299927,-0.38%
FB,facebook,"....similarly, facebook libra’s “virtual currency” will have little standing or dependability. if facebook and other companies want to become a bank, they must seek a new banking charter and become subject to all banking regulations, just like other banks, both national...",7/12/19,9:30,1149470000000000000,199.6799927,204.8699951,2.60%
FB,facebook,"when will the radical left wing media apologize to me for knowingly getting the russia collusion delusion story so wrong? the real story is about to happen! why is @nytimes, @washingtonpost, @cnn, @msnbc allowed to be on twitter &amp, facebook. much of what they do is fake news!",5/6/19,9:30,1124650000000000000,191.2400055,193.8800049,1.38%
FB,facebook,rt @jeremydboreing: those suggesting facebook can ban anyone for any reason because they are a private company do not understand the platfo...,5/6/19,9:30,1124650000000000000,191.2400055,193.8800049,1.38%
FB,facebook,"so surprised to see conservative thinkers like james woods banned from twitter, and paul watson banned from facebook! https://t.co/ehx3z5cmxb",5/3/19,9:30,1124450000000000000,194.3800049,195.4700012,0.56%
FB,facebook,the wonderful diamond and silk have been treated so horribly by facebook. they work so hard and what has been done to them is very sad - and we’re looking into. it’s getting worse and worse for conservatives on social media!,5/3/19,9:30,1124450000000000000,194.3800049,195.4700012,0.56%
FB,facebook,"facebook, google and twitter, not to mention the corrupt media, are sooo on the side of the radical left democrats. but fear not, we will win anyway, just like we did before! #maga",3/19/19,13:57,1108000000000000000,161.4799957,161.5700073,0.06%
FB,facebook,....about all of the one sided fake media coverage (collusion with crooked h?) that i had to endure during my very successful presidential campaign. what about the now revealed bias by facebook and many others. roger stone didn’t even work for me anywhere near the election!,1/28/19,9:30,1089340000000000000,148.0500031,147.4700012,-0.39%
FB,facebook,"facebook, twitter and google are so biased toward the dems it is ridiculous! twitter, in fact, has made it much more difficult for people to join @realdonaldtrump. they have removed many names &amp, greatly slowed the level and speed of increase. they have acknowledged-done nothing!",12/18/18,12:26,1075000000000000000,141.0800018,143.6600037,1.83%
FB,facebook,"the only “collusion” is that of the democrats with russia and many others. why didn’t the fbi take the server from the dnc? they still don’t have it. check out how biased facebook, google and twitter are in favor of the democrats. that’s the real collusion!",11/15/18,14:59,1063080000000000000,142.3300018,143.8500061,1.07%
FB,facebook,rt @realdonaldtrump: rumor has it that senator joe donnelly of indiana is paying for facebook ads for his so-called opponent on the liberta...,11/6/18,9:30,1059840000000000000,149.3099976,149.9400024,0.42%
FB,facebook,rumor has it that senator joe donnelly of indiana is paying for facebook ads for his so-called opponent on the libertarian ticket. donnelly is trying to steal the election? isn’t that what russia did!?,11/5/18,9:30,1058830000000000000,150.1000061,148.6799927,-0.95%
FB,facebook,facebook has just stated that they are setting up a system to “purge” themselves of fake news. does that mean cnn will finally be put out of business?,10/22/18,9:30,1054140000000000000,154.7599945,154.7799988,0.01%
FB,facebook,rt @nhc_atlantic: nhc director ken graham will provide a facebook live broadcast regarding category 4 hurricane #michael at 8:45 a.m. edt (...,10/10/18,12:48,1050010000000000000,156.8200073,151.3800049,-3.47%
FB,facebook,“i have seen all of the russian ads and i can say very definitively that swaying the election was *not* the main goal.”rob goldmanvice president of facebook ads https://t.co/a5ft7cgjke,2/19/18,9:30,964957000000000000,175.7700043,176.0099945,0.14%
FB,facebook,"the fake news media never fails. hard to ignore this fact from the vice president of facebook ads, rob goldman! https://t.co/xgc7ynzwyj",2/19/18,9:30,964955000000000000,175.7700043,176.0099945,0.14%
FB,facebook,"crooked hillary clinton spent hundreds of millions of dollars more on presidential election than i did. facebook was on her side, not mine!",10/23/17,9:30,921849000000000000,175.1999969,171.2700043,-2.24%
FB,facebook,"""keep hearing about """"tiny"""" amount of money spent on facebook ads. what about the billions of dollars of fake news on cnn, abc, nbc &amp, cbs?""",10/23/17,9:30,921830000000000000,175.1999969,171.2700043,-2.24%
FB,facebook,"facebook was always anti-trump.the networks were always anti-trump hence,fake news, @nytimes(apologized) &amp, @wapo were anti-trump. collusion?",9/27/17,13:36,913035000000000000,165.8999939,167.6799927,1.07%
FB,facebook,"the russia hoax continues, now it's ads on facebook. what about the totally biased and dishonest media coverage in favor of crooked hillary?",9/22/17,10:44,911179000000000000,170.2100067,170.5399933,0.19%
FB,facebook,"thank you arizona. beautiful turnout of 15,000 in phoenix tonight! full coverage of rally via my facebook at: https://t.co/s0d12efs40 https://t.co/wt4d9vsen1",8/23/17,9:30,900226000000000000,168.8399963,168.7100067,-0.08%
FB,facebook,"crooked hillary clinton now blames everybody but herself, refuses to say she was a terrible candidate. hits facebook &amp, even dems &amp, dnc.",6/1/17,9:30,870077000000000000,151.75,151.5299988,-0.14%
XOM,exxon mobil,'president trump congratulates exxon mobil for job-creating investment program'https://t.co/adbzwhtq8s,3/6/17,9:30,838862000000000000,82.44000244,68.3272934,-17.12%
ETSY,etsy,"great work yesterday by the senate to support our historically black colleges and universities! thank you @betsydevosed, @senalexander, and @senatortimscott for your leadership...",12/9/19,9:30,1203100000000000000,41.25999832,41.15999985,-0.24%
ETSY,etsy,it was an honor to stop by a #schoolchoice event hosted by @vp pence and @usedgov secretary @betsydevosed at the... https://t.co/b8vxvsynha,5/3/17,9:30,859875000000000000,10.10999966,10.50500011,3.91%
ETSY,etsy,"great parent-teacher listening session this morning with @vp pence &amp, @usedgov secretary @betsydevos. watch:... https://t.co/nults513ot",2/14/17,9:30,831599000000000000,12.69999981,12.85999966,1.26%
CSX,csx,https://t.co/precsxdarx,3/18/19,9:30,1107760000000000000,73.38999939,72.15377045,-1.68%
GLW,corning,"billions of dollars in investments &amp, thousands of new jobs in america! an initiative via corning, merck &amp, pfizer: https://t.co/qnen48bsiq https://t.co/5vtmfuy3pm",7/21/17,9:30,888240000000000000,31.65999985,29.04889297,-8.25%
CMCSA,comcast,"wow! @foxandfriends blew away the competition of morning joke (which did very poorly) on msdnc (another comcast sleaze production), and @cnn’s new day, in the morning television ratings. a total blowout, but that’s what you get when you treat “trump” fairly!",3/10/20,11:33,1237340000000000000,38.63999939,38.42326736,-0.56%
CMCSA,comcast,"i never said people that are feeling sick should go to work. this is just more fake news and disinformation put out by the democrats, in particular msdnc. comcast covers the coronavirus situation horribly, only looking to do harm to the incredible &amp; successful effort being made!",3/5/20,14:30,1235570000000000000,41.41999817,40.06436539,-3.27%
CMCSA,comcast,".@foxnews is working hard pushing the radical left, do nothing democrats. they want to be, unlike their competitors, @cnn &amp; msdnc (comcast), fair &amp; balanced. when will they ever learn. the radical left never even gave @foxnews permission to partake in their low rated debates!",3/2/20,9:30,1234520000000000000,40.34000015,41.78407669,3.58%
CMCSA,comcast,"rt @realdonaldtrump: people are disgusted and embarrassed by the fake news media, as headed by the @nytimes, @washingtonpost, @comcast &amp; ms…",3/2/20,12:19,1234450000000000000,40.34000015,41.78407669,3.58%
CMCSA,comcast,"rt @realdonaldtrump: people are disgusted and embarrassed by the fake news media, as headed by the @nytimes, @washingtonpost, @comcast &amp; ms…",3/2/20,9:30,1234300000000000000,40.34000015,41.78407669,3.58%
CMCSA,comcast,"people are disgusted and embarrassed by the fake news media, as headed by the @nytimes, @washingtonpost, @comcast &amp; msdnc, @abc, @cbsnews and more. they no longer believe what they see and read, and for good reason. fake news is, indeed, the enemy of the people!",3/2/20,9:30,1234230000000000000,40.34000015,41.78407669,3.58%
CMCSA,comcast,rt @realdonaldtrump: low ratings fake news msdnc (comcast) &amp; @cnn are doing everything possible to make the caronavirus look as bad as poss…,2/26/20,9:30,1232740000000000000,44.18000031,41.48926926,-6.09%
CMCSA,comcast,"low ratings fake news msdnc (comcast) &amp; @cnn are doing everything possible to make the caronavirus look as bad as possible, including panicking markets, if possible. likewise their incompetent do nothing democrat comrades are all talk, no action. usa in great shape! @cdcgov.....",2/26/20,13:03,1232650000000000000,44.18000031,41.48926926,-6.09%
CMCSA,comcast,"msdnc (comcast slime), @cnn and others of the fake media, have now added crazy bernie to the list of russian sympathizers, along with @tulsigabbard &amp; jill stein (of the green party), both agents of russia, they say. but now they report president putin wants bernie (or me) to win.",2/24/20,9:30,1231060000000000000,45.11999893,43.82807541,-2.86%
CMCSA,comcast,"who the hell is joy-ann reid? never met her, she knows zero about me, has no talent, and truly doesn’t have the “it” factor needed for success in showbiz. had a bad reputation, and now works for the comcast/nbc losers making up phony stories about me. low ratings. fake news!",9/16/19,9:30,1172860000000000000,46.22999954,45.04460144,-2.56%
CMCSA,comcast,"as bad as @cnn is, comcast msnbc is worse. their ratings are also way down because they have lost all credibility. i believe their stories about me are not 93% negative, but actually 100% negative. they are incapable of saying anything positive, despite all of the great things...",9/9/19,13:23,1171050000000000000,46.65000153,45.19062424,-3.13%
CMCSA,comcast,"i have known al for 25 years. went to fights with him &amp, don king, always got along well. he “loved trump!” he would ask me for favors often. al is a con man, a troublemaker, always looking for a score. just doing his thing. must have intimidated comcast/nbc. hates whites &amp, cops! https://t.co/zwpza0fwfn",7/29/19,10:30,1155790000000000000,44.70000076,43.05862808,-3.67%
CMCSA,comcast,".....comcast (nbc/msnbc) trump haters, who do whatever brian &amp, steve tell them to do. like cnn, nbc is also way down in the ratings. but @foxnews, who failed in getting the very boring dem debates, is now loading up with democrats &amp, even using fake unsourced @nytimes as....",7/8/19,9:30,1148020000000000000,43.18000031,41.50099945,-3.89%
CMCSA,comcast,"watched msnbc this morning just to see what the opposition was saying about events of the past week. such lies, almost everything they were saying was the opposite of the truth. fake news! no wonder their ratings, along with cnn, are way down. the hatred comcast has is amazing!",6/10/19,9:30,1137500000000000000,41.47999954,39.99884796,-3.57%
CMCSA,comcast,"while the reviews and reporting on our border immigration agreement with mexico have been very good, there has nevertheless been much false reporting (surprise!) by the fake and corrupt news media, such as comcast/nbc, cnn, @nytimes &amp, @washingtonpost. these “fakers” are bad news!",6/10/19,9:30,1137310000000000000,41.47999954,39.99884796,-3.57%
CMCSA,comcast,"american cable association has big problems with comcast. they say that comcast routinely violates antitrust laws. “these guys are acting much worse, and have much more potential for damage to consumers, than anything at&amp,t-time warner would do.” charlie gasparino",11/12/18,9:30,1062050000000000000,38.25,36.41739273,-4.79%
CMCSA,comcast,"so sad and unfair that the fcc wouldn’t approve the sinclair broadcast merger with tribune. this would have been a great and much needed conservative voice for and of the people. liberal fake news nbc and comcast gets approved, much bigger, but not sinclair. disgraceful!",7/25/18,9:30,1021920000000000000,33.38999939,31.85681915,-4.59%
CMCSA,comcast,"wow, matt lauer was just fired from nbc for “inappropriate sexual behavior in the workplace.” but when will the top executives at nbc &amp, comcast be fired for putting out so much fake news. check out andy lack’s past!",11/29/17,12:16,935845000000000000,37.08000183,34.9071579,-5.86%
CMCSA,comcast,"word is that @greta van susteren was let go by her out of control bosses at @nbc &amp, @comcast because she refused to go along w/ 'trump hate!'",7/3/17,9:30,881135000000000000,39.08000183,35.8555069,-8.25%
CME,cme,rt @whitehouse: live: press briefing with coronavirus task force https://t.co/uvfzawbcme,3/19/20,15:32,1240660000000000000,145.4600067,153.7453918,5.70%
CME,cme,"""rt @huckabeeontbn: what's the best gift to give your liberal friends?""""donald builds the wall"""" by @ericmetaxas.why? watch to find out! 😅...""",12/24/19,9:30,1209290000000000000,202.5099945,198.1698303,-2.14%
CME,cme,rt @ericmetaxas: here is a long and rather revealing interview i did w/@katrinatrinko at the @heritage foundation's @dailysignal podcast! a...,10/21/19,9:30,1185610000000000000,212.2100067,200.0794373,-5.72%
CME,cme,weirdo tom steyer doesn’t have the “guts” or money to run for president. he’s all talk! https://t.co/klmvscmene,3/6/19,9:30,1103160000000000000,176.1699982,167.2630463,-5.06%
CME,cme,"i will be making the commencment address today at the united states naval academy in annapolis, maryland. look forward to being with some of the greatest people on earth!",5/25/18,11:50,999981000000000000,159.3999939,149.9509277,-5.93%
CDW,cdw,"as a candidate, i promised we would pass a massive tax cut for the everyday, working americans. if you make your voices heard, this moment will be forever remembered as a great new beginning – the dawn of a brilliant american future shining with patriotism, prosperity and pride! https://t.co/exsbzrlcdw",12/14/17,9:30,941353000000000000,69.66999817,65.24760437,-6.35%
CBRE,cbre,"rt @bbcbreaking: kim jong-un has apologised for killing of south korean official, south says, in highly unusual move for north korea
https:…",9/25/20,11:09,1309450000000000000,45.20000076,46.31999969,2.48%
CBRE,cbre,"rt @bbcbreaking: prime minister boris johnson has been moved out of intensive care but remains in hospital, downing street says https://t.c…",4/10/20,9:30,1248480000000000000,45,43.45999908,-3.42%
CAT,caterpillar,"as your president, one would think that i would be thrilled with our very strong dollar. i am not! the fed’s high interest rate level, in comparison to other countries, is keeping the dollar high, making it more difficult for our great manufacturers like caterpillar, boeing,.....",8/8/19,14:38,1159470000000000000,121,117.5279007,-2.87%
CCL,carnival,"rt @realdonaldtrump: at my request, effective midnight tonight, carnival, royal caribbean, norwegian, and msc have all agreed to suspend ou…",3/16/20,9:30,1239200000000000000,15.05000019,14.56999969,-3.19%
CCL,carnival,"at my request, effective midnight tonight, carnival, royal caribbean, norwegian, and msc have all agreed to suspend outbound cruises for thirty days. it is a great and important industry – it will be kept that way!",3/13/20,9:30,1238590000000000000,18.34000015,17.57999992,-4.14%
CCL,carnival,thank you to the beautiful country of cambodia for accepting the @carnivalcruise ship westerdam into your port. the united states will remember your courtesy! @mickyarison,2/14/20,9:30,1228420000000000000,43.06999969,42.10853577,-2.23%
AVGO,broadcom,"broadcom's move to america=$20 billion of annual rev into u.s.a., $3+ billion/yr. in research/engineering &amp, $6 billion/yr. in manufacturing. https://t.co/nsj4ptvttl",11/2/17,9:30,926185000000000000,262.1700134,228.7125244,-12.76%
AVGO,broadcom,"today, we are thrilled to welcome @broadcom ceo hock tan to the wh to announce he is moving their hq’s from singapore back to the u.s.a..... https://t.co/wrquxbndyz",11/2/17,9:30,926177000000000000,262.1700134,228.7125244,-12.76%
APTV,aptiv,"we join families of kevin king &amp, tim weeks in celebrating their release from taliban captivity. thanks to president ghani for his courageous support. let’s hope this leads to more good things on the peace front like a ceasefire that will help end this long war. proud of my team!",11/20/19,9:30,1197220000000000000,90.69000244,89.27294922,-1.56%
APTV,aptiv,"rt @realdonaldtrump: big news by @hyundai, @kia, and @aptiv on a 4 billion dollar joint venture to develop autonomous driving technologies...",10/1/19,10:07,1178970000000000000,87.58999634,84.69876099,-3.30%
APTV,aptiv,"big news by @hyundai, @kia, and @aptiv on a 4 billion dollar joint venture to develop autonomous driving technologies in the usa. that’s a lot of $$ and jobs! great jobs coming back to america!!",9/30/19,9:30,1178750000000000000,87.26999664,86.99759674,-0.31%
APTV,aptiv,"...our foreign partners. recovering american hostages is a priority of my admin, and with danny’s release, we have now secured freedom for 20 american captives since my election victory. we will not rest as we continue our work to bring the remaining american hostages back home!",2/25/19,9:30,1100110000000000000,83.02999878,82.19669342,-1.00%
APTV,aptiv,"nick sandmann and the students of covington have become symbols of fake news and how evil it can be. they have captivated the attention of the world, and i know they will use it for the good - maybe even to bring people together. it started off unpleasant, but can end in a dream!",1/22/19,12:32,1087690000000000000,72.37999725,70.78439331,-2.20%
AAPL,apple,"rt @dineshdsouza: my new film trump card is out october 9. my best one yet! 

on apple itunes, google, amazon prime, dish and other platfor…",10/19/20,9:30,1317680000000000000,119.9599991,115.7802505,-3.48%
AAPL,apple,"rt @theleoterrell: please listen to my podcast: ""your vote is at risk""  @applepodcasts @itunes  https://t.co/zfvvylwuhf",10/13/20,10:20,1315960000000000000,125.2699966,120.8914337,-3.50%
AAPL,apple,"rt @theleoterrell: this is why you should listen to my new podcast ""your vote is at risk"" @applepodcasts @itunes or click https://t.co/zfvv…",10/12/20,14:35,1315660000000000000,120.0599976,124.1857529,3.44%
AAPL,apple,"rt @francisbrennan: apple doesn't fall far from the tree. 

""son of minnesota’s attorney general: 'i hereby declare, officially, my support…",6/2/20,9:30,1267660000000000000,80.1875,80.55054474,0.45%
AAPL,apple,"rt @whitehouse: huge thanks to @apple! together with the white house, @cdcgov &amp; @fema, apple launched a covid19 screening tool that guides…",3/27/20,9:30,1243600000000000000,63.1875,61.05059433,-3.38%
AAPL,apple,"rt @realdonaldtrump: we are helping apple all of the time on trade and so many other issues, and yet they refuse to unlock phones used by k…",1/15/20,14:37,1217460000000000000,77.96250153,76.54188538,-1.82%
AAPL,apple,"we are helping apple all of the time on trade and so many other issues, and yet they refuse to unlock phones used by killers, drug dealers  and other violent criminal elements. they will have to step up to the plate and help our great country, now! make america great again.",1/14/20,9:30,1217230000000000000,79.17500305,76.87132263,-2.91%
AAPL,apple,pushed hard to have apple build in usa! https://t.co/brfxbkjdc2,11/25/19,9:30,1198460000000000000,65.67749786,65.48616791,-0.29%
AAPL,apple,"during my visit yesterday to austin, texas, for the startup of the new mac pro, &amp, the discussion of a new one $billion campus, also in texas, i asked tim cook to see if he could get apple involved in building 5g in the u.s. they have it all - money, technology, vision &amp, cook!l",11/21/19,12:31,1197490000000000000,65.92250061,64.41426849,-2.29%
AAPL,apple,today i opened a major apple manufacturing plant in texas that will bring high paying jobs back to america. today nancy pelosi closed congress because she doesn’t care about american workers!,11/20/19,9:30,1197290000000000000,66.38500214,64.70437622,-2.53%
AAPL,apple,rt @realdonaldtrump: great news! @apple announced that it is building its new mac pro in texas. this means hundreds of american jobs in aus...,10/1/19,10:07,1178970000000000000,56.26750183,55.0494194,-2.16%
AAPL,apple,great news! @apple announced that it is building its new mac pro in texas. this means hundreds of american jobs in austin and for suppliers across the country. congratulations to the apple team and their workers! https://t.co/fmrwfq9wcz,9/30/19,9:30,1178750000000000000,55.22499847,54.89745331,-0.59%
AAPL,apple,having dinner tonight with tim cook of apple. they will be spending vast sums of money in the u.s. great!,8/16/19,9:30,1162500000000000000,51.06999969,50.61536789,-0.89%
AAPL,apple,"apple will not be given tariff waiver, or relief, for mac pro parts that are made in china. make them in the usa, no tariffs!",7/26/19,15:25,1154770000000000000,51.86999893,50.72657013,-2.20%
AAPL,apple,"apple will not be given tariff wavers, or relief, for mac pro parts that are made in china. make them in the usa, no tariffs!",7/26/19,9:30,1154760000000000000,51.86999893,50.72657013,-2.20%
AAPL,apple,"highly conflicted robert mueller should not be given another bite at the apple. in the end it will be bad for him and the phony democrats in congress who have done nothing but waste time on this ridiculous witch hunt. result of the mueller report, no collusion, no obstruction!...",7/22/19,12:53,1153290000000000000,50.91249847,50.59959412,-0.61%
AAPL,apple,"now the democrats have asked to see 12 more people who have already spent hours with robert mueller, and spent a fortune on lawyers in so doing. how many bites at the apple do they get before working on border loopholes and asylum. they also want to interview the highly......",7/11/19,14:00,1149320000000000000,50.82749939,49.26391602,-3.08%
AAPL,apple,"at a recent round table meeting of business executives, &amp, long after formally introducing tim cook of apple, i quickly referred to tim + apple as tim/apple as an easy way to save time &amp, words. the fake news was disparagingly all over this, &amp, it became yet another bad trump story!",3/11/19,14:12,1105110000000000000,43.87250137,43.51674652,-0.81%
AAPL,apple,"apple prices may increase because of the massive tariffs we may be imposing on china - but there is an easy solution where there would be zero tax, and indeed a tax incentive. make your products in the united states instead of china. start building new plants now. exciting! #maga",9/10/18,9:30,1038450000000000000,55.23749924,52.69728851,-4.60%
AAPL,apple,"had a very good phone call with @emmanuelmacron, president of france. discussed various subjects, in particular security and trade. many other calls and conversations today. looking forward to dinner tonight with tim cook of apple. he is investing big dollars in u.s.a.",8/10/18,9:30,1028050000000000000,51.84000015,50.09053421,-3.37%
AAPL,apple,"why didn’t president obama do something about the so-called russian meddling when he was told about it by the fbi before the election? because he thought crooked hillary was going to win, and he didn’t want to upset the apple cart! he was in charge, not me, and did nothing.",5/28/18,9:30,1000840000000000000,46.90000153,45.19403839,-3.64%
AAPL,apple,"looking forward to my meeting with tim cook of apple. we will be talking about many things, including how the u.s. has been treated unfairly for many years, by many countries, on trade.",4/25/18,14:11,989145000000000000,40.65499878,39.21017838,-3.55%
AAPL,apple,i promised that my policies would allow companies like apple to bring massive amounts of money back to the united states. great to see apple follow through as a result of tax cuts. huge win for american workers and the usa! https://t.co/owxvuylob1,1/17/18,9:30,953771000000000000,44.03749847,42.73773193,-2.95%
AON,aon,"join me tomorrow tonight (wednesday) in iowa, at the des moines international airport! https://t.co/92lmaondto",10/13/20,9:30,1316050000000000000,213.6300049,210.3706818,-1.53%
AON,aon,"my friend, congressman @tomemmer, is doing a tremendous job for the people of minnesota! he strongly supports our brave law enforcement &amp; national guard, fights for our vets and works hard to cut your taxes! tom has my complete and total endorsement! #mn06 https://t.co/fpisaonbxo",8/10/20,9:30,1292880000000000000,195.4100037,192.3651276,-1.56%
AON,aon,"rt @lbrtynow: @urbanachievr susan rice knowingly lied to america about “the video” - obama and clinton abandon our patriots, rice abaondon…",6/22/20,9:30,1274180000000000000,185.8000031,187.9156647,1.14%
AON,aon,he should be impeached for fraud! https://t.co/lu3xkfqaon,10/9/19,11:14,1181890000000000000,188.1000061,184.5170593,-1.90%
AON,aon,today is national prescription drug take back day. everyone can help fight the #opioidepidemic by participating! https://t.co/onobtwoaon https://t.co/cyg11dnxh7,10/30/17,9:30,924284000000000000,143.4700012,138.5544281,-3.43%
AMGN,amgen,rt @steveforbesceo: .@realdonaldtrump speech on drug costs pays immediate dividends. new @amgen drug lists at 30% less than expected. middl...,5/18/18,9:30,997568000000000000,176.5099945,164.2226257,-6.96%
AIG,american international,rt @flotus: i had a wonderful time with the students at the american international school #riyadh today. #saudiaarabia https://t.co/avzvv0w...,5/22/17,9:30,866251000000000000,61.61000061,55.48177719,-9.95%
AAL,american airlines,"just arrived at the american airlines center in dallas, texas. will be out shortly as we wait for more of you to get in! #trump2020 https://t.co/tb2baafobk",10/18/19,9:30,1184990000000000000,27.79999924,28.0252533,0.81%
AAL,american airlines,"thank you you dallas, texas. see you tomorrow night at the american airlines center! #trump2020 https://t.co/fbtzlbroqi",10/17/19,9:30,1184630000000000000,28.30999947,27.7372551,-2.02%
AAL,american airlines,"join me in dallas, texas this thursday (october 17th) at the american airlines center! #kag2020tickets: https://t.co/dbmvgoqstx https://t.co/ciuzfcj5ei",10/15/19,9:30,1184150000000000000,27.62999916,28.07491112,1.61%
AAL,american airlines,thank you to doug parker and american airlines for all of the help you have given to the u.s. with hurricane flights. fantastic job!,9/22/17,9:30,911288000000000000,46.56999969,45.76757813,-1.72%
AMZN,amazon,"rt @dineshdsouza: my new film trump card is out october 9. my best one yet! 

on apple itunes, google, amazon prime, dish and other platfor…",10/19/20,9:30,1317680000000000000,3299.610107,3207.209961,-2.80%
AMZN,amazon,".@amazon, and others in that business, should be charged (by the u.s. postal system) much more per package, and the post office would be immediately brought back to “good health”, now vibrant, with all jobs saved. no pass on to customers. get it done!",8/18/20,9:30,1295860000000000000,3212,3312.48999,3.13%
AMZN,amazon,"he is, and people are not happy about it. the washington post is a political front for amazon. nobody treated ronald reagan worse! https://t.co/op2unq5uwj",7/27/20,9:30,1287540000000000000,3062,3055.209961,-0.22%
AMZN,amazon,"“blitz, trump will smash the left and win”, by david horowitz. amazon #1 bestseller. call 800-691-0022  hot book, great author!",6/18/20,12:44,1273600000000000000,2647.01001,2653.97998,0.26%
AMZN,amazon,"really sick to watch the fake and totally slanted news(?) coming out of msdnc and cnn. it bears no relationship to the truth or facts. they are merely offshoots of the dnc, much like the @nytimes and the amazon @washingtonpost. just like 2016, but worse. sad, but we will win big!",6/3/20,11:27,1268140000000000000,2468.01001,2478.399902,0.42%
AMZN,amazon,".@twitter is now interfering in the 2020 presidential election. they are saying my statement on mail-in ballots, which will lead to massive corruption and fraud, is incorrect, based on fact-checking by fake news cnn and the amazon washington post....",5/26/20,9:30,1265430000000000000,2458,2421.860107,-1.47%
AMZN,amazon,"when the failing @nytimes or amazon @washingtonpost writes a story saying “unnamed sources said”, or any such phrase where a person’s  name is not used, don’t believe them. most of these unnamed sources don’t exist. they are made up to defame &amp; disparage. they have no “source”...",4/13/20,9:30,1249050000000000000,2040,2168.870117,6.32%
AMZN,amazon,"rt @nickmalinowskii: a big thanks to all the workers of ups, usps, amazon, etc. who are still going to work every day risking their health…",4/2/20,13:21,1245700000000000000,1901.640015,1918.829956,0.90%
AMZN,amazon,"rt @charliekirk11: wow:

the maga doctrine started and ended the week at #1 on amazon’s best seller list!

the outpouring of support for th…",3/9/20,11:12,1236970000000000000,1773.859985,1800.609985,1.51%
AMZN,amazon,"two stone cold losers from amazon wp. almost every story is a made up lie, just like corrupt pol shifty schiff, who fraudulently made up my call with ukraine. fiction! https://t.co/0oad0738ng",1/20/20,9:30,1219330000000000000,1865,1892,1.45%
AMZN,amazon,amazon calls 'profiles in corruption' the 'most anticipated' nonfiction book https://t.co/soqcs3ohs4 via @breitbartnews,1/16/20,15:59,1217840000000000000,1882.98999,1877.939941,-0.27%
AMZN,amazon,"the amazon washington post and three lowlife reporters, matt zapotosky, josh dawsey, and carol leonnig, wrote another fake news story, without any sources (pure fiction), about bill barr &amp, myself. we both deny this story, which they knew before they wrote it. a garbage newspaper!",11/7/19,15:27,1192460000000000000,1803.76001,1788.199951,-0.86%
AMZN,amazon,"the story in the amazon washington post, of course picked up by fake news cnn, saying “president trump asked for ag barr to host a news conference clearing him on ukraine,” is totally untrue and just another fake news story with anonymous sources that don’t exist....",11/7/19,9:30,1192310000000000000,1803.76001,1788.199951,-0.86%
AMZN,amazon,"the lamestream media had a very bad week. they pushed numerous phony stories and got caught, especially the failing new york times, which has lost more money over the last 10 years than any paper in history, and the amazon washington post. they are the enemy of the people!",9/23/19,9:30,1175560000000000000,1777,1785.300049,0.47%
AMZN,amazon,"in a hypothetical poll, done by one of the worst pollsters of them all, the amazon washington post/abc, which predicted i would lose to crooked hillary by 15 points (how did that work out?), sleepy joe, pocahontas and virtually all others would beat me in the general election....",9/11/19,12:12,1171760000000000000,1812.140015,1822.98999,0.60%
AMZN,amazon,"the amazon washington post did a story that i brought racist attacks against the “squad.” no, they brought racist attacks against our nation. all i do is call them out for the horrible things they have said. the democrats have become the party of the squad!",9/2/19,12:09,1168500000000000000,1770,1789.839966,1.12%
AMZN,amazon,"the  amazon washington post and @cnn just did a fake interview on pardons for aids on the wall, and that i didn’t think the wall on the southern border was that important to stop illegals wanting to come into our country. wrong, vitally important. will make a big impact. so bad!",8/29/19,9:30,1166870000000000000,1783,1786.400024,0.19%
AMZN,amazon,"another totally fake story in the amazon washington post (lobbyist) which states that if my aides broke the law to build the wall (which is going up rapidly), i would give them a pardon. this was made up by the washington post only in order to demean and disparage - fake news!",8/28/19,9:30,1166790000000000000,1755,1764.25,0.53%
AMZN,amazon,i have gotten to know president @jairbolsonaro well in our dealings with brazil. he is working very hard on the amazon fires and in all respects doing a great job for the people of brazil - not easy. he and his country have the full and complete support of the usa!,8/27/19,14:30,1166360000000000000,1775.72998,1761.829956,-0.78%
AMZN,amazon,"just spoke with president @jairbolsonaro of brazil. our future trade prospects are very exciting and our relationship is strong, perhaps stronger than ever before. i told him if the united states can help with the amazon rainforest fires, we stand ready to assist!",8/23/19,9:30,1165020000000000000,1793.030029,1749.619995,-2.42%
AMZN,amazon,"....your companies home and making your products in the usa. i will be responding to china’s tariffs this afternoon. this is a great opportunity for the united states. also, i am ordering all carriers, including fed ex, amazon, ups and the post office, to search for &amp, refuse,....",8/23/19,14:59,1164910000000000000,1793.030029,1749.619995,-2.42%
AMZN,amazon,rt @arthurschwartz: they call it “thursday” at the amazon washington post.  washington post 'embarrassed' over gaffe-filled story needing...,8/12/19,9:30,1161000000000000000,1795.98999,1784.920044,-0.62%
